fold,scope,interval_variant,test_start_date,test_end_date,n_dates,n_stations,model_mean_error,baseline_mean_error,mean_actual_increment,mean_predicted_increment,model_rmse,model_mae,model_r2,model_nse,baseline_rmse,baseline_mae,baseline_r2,baseline_nse,pinball_p10,pinball_p50,pinball_p90,mean_pinball,coverage,coverage_gap,mean_width,interval_score_80,p10_gt_p50,p50_gt_p90,total_points,rmse_skill_vs_baseline,rmse_difference_vs_baseline,mae_difference_vs_baseline,mae_skill_vs_baseline
1,overall,raw,2018-02-21,2018-12-04,287,8,1.3468219349423527,-0.16207756672926357,0.16207756672926357,1.508899501671616,2.1231328220976344,1.376926212846583,0.9999516000626555,0.9999516000626555,0.24511638802417446,0.16307588021306405,0.99999935488793,0.99999935488793,0.7855628871796954,0.6884631064232914,0.2182054769854388,0.5640771568628086,0.4381533101045296,-0.3618466898954704,1.4960644680004191,10.037683641651341,0,0,2296,-7.6617334696048225,1.87801643407346,1.2138503326335188,-7.443469451445445
1,MJ9,raw,2018-02-21,2018-12-04,287,1,0.10756948523922906,-0.08835672473867599,0.08835672473867599,0.19592620997790505,0.19432461977469084,0.15098534868308194,0.9992460148489927,0.9992460148489927,0.1251712232989687,0.09286613240418139,0.9996871644259334,0.9996871644259334,0.06832538179204885,0.07549267434154097,0.024496254465513456,0.056104770199701094,0.47038327526132406,-0.329616724738676,0.21727260743066418,0.9282163625756231,0,0,287,-0.5524704053626668,0.06915339647572213,0.05811921627890056,-0.6258386644761753
1,MJ1,raw,2018-02-21,2018-12-04,287,1,0.20668603980072178,-0.26700872006361237,0.26700872006361237,0.4736947598643341,0.4728690103515105,0.39522998362728834,0.9995883583852289,0.9995883583852289,0.34170452501504067,0.26700872006361237,0.9997850492194448,0.9997850492194448,0.17451667457670622,0.19761499181364417,0.09066061843783231,0.15426409494272755,0.2787456445993031,-0.521254355400697,0.46903331936870574,2.6517729301453854,0,0,287,-0.38385352178375864,0.13116448533646985,0.12822126356367597,-0.4802137680489553
1,MJ3,raw,2018-02-21,2018-12-04,287,1,0.6814659688429396,-0.0521863807349166,0.0521863807349166,0.7336523495778563,0.8948146495189067,0.6881260965363171,0.9647116138066714,0.9647116138066714,0.07725189349988038,0.05566348093981511,0.999736982955849,0.999736982955849,0.41524308265616916,0.34406304826815853,0.10385435210563489,0.2877201610099875,0.3902439024390244,-0.40975609756097564,0.6753954815687753,5.190974347618041,0,0,287,-10.583077242246397,0.8175627560190263,0.632462615596502,-11.362254119183419
1,ATU1,raw,2018-02-21,2018-12-04,287,1,2.2902553340346654,-0.1597519356373974,0.1597519356373974,2.4500072696720627,3.1154133016698,2.2902553340346654,0.9580616537466362,0.9580616537466362,0.2134247600873727,0.1597519356373974,0.9998031798469791,0.9998031798469791,1.3601684765020385,1.1451276670173327,0.35814741914677745,0.9544811875553828,0.5226480836236934,-0.27735191637630663,2.546218905540362,17.18315895648816,0,0,287,-13.597244014210906,2.901988541582427,2.130503398397268,-13.336322905238866
1,ATU2,raw,2018-02-21,2018-12-04,287,1,1.71503698529506,-0.10696860627177686,0.10696860627177686,1.8220055915668365,2.349077162501436,1.71503698529506,0.9468454187721982,0.9468454187721982,0.1584239443009627,0.10696860627177686,0.9997582381451181,0.9997582381451181,1.0327091073616406,0.85751849264753,0.2650467868061097,0.7184247956050935,0.5017421602787456,-0.2982578397212544,1.8317147819993878,12.977558941677502,0,0,287,-13.827791170498974,2.1906532182004734,1.608068379023283,-15.033087137151604
1,ATU3,raw,2018-02-21,2018-12-04,287,1,2.3537128623883485,-0.23802623693379796,0.23802623693379796,2.591739099322147,3.0907817375295488,2.3537128623883485,0.9823408833108603,0.9823408833108603,0.3191695530913898,0.23802623693379796,0.9998116892069343,0.9998116892069343,1.3134239785702564,1.1768564311941743,0.36949859867530743,0.9532596694799128,0.47735191637630664,-0.3226480836236934,2.5738127941106645,16.829225772455636,0,0,287,-8.68382387227439,2.771612184438159,2.1156866254545506,-8.888459745901812
1,ATU4,raw,2018-02-21,2018-12-04,287,1,1.3887391555567272,-0.09670212543553999,0.09670212543553999,1.4854412809922672,1.777543368840649,1.3887391555567272,0.9641292426457467,0.9641292426457467,0.1401208085467853,0.09670212543553999,0.9997771023937446,0.9997771023937446,0.7469765759213947,0.6943695777783636,0.21624422824211043,0.5525301273139562,0.4529616724738676,-0.34703832752613245,1.4737547645142226,9.632208041635053,0,0,287,-11.685791548563184,1.6374225602938637,1.2920370301211872,-13.36099929863938
1,ATU5,raw,2018-02-21,2018-12-04,287,1,2.0311096483811286,-0.2876198040183912,0.2876198040183912,2.31872945239952,2.6576169200222646,2.0333239366511733,0.9916236619875768,0.9916236619875768,0.387436908234515,0.2876198040183912,0.9998219789268481,0.9998219789268481,1.1731398200573075,1.0166619683255866,0.31769555800422483,0.8358324487957063,0.41114982578397213,-0.3888501742160279,2.1813130894705703,14.908353780615325,0,0,287,-5.859483088827492,2.2701800117877498,1.745704132632782,-6.069485161463906
1,overall,calibrated,2018-02-21,2018-12-04,287,8,1.3468219349423527,-0.16207756672926357,0.16207756672926357,1.508899501671616,2.1231328220976344,1.376926212846583,0.9999516000626555,0.9999516000626555,0.24511638802417446,0.16307588021306405,0.99999935488793,0.99999935488793,0.7489468099149698,0.6884631064232914,0.22781154297345502,0.5550738197705721,0.4882404181184669,-0.31175958188153313,1.6934598127323353,9.76758352888425,0,0,2296,-7.6617334696048225,1.87801643407346,1.2138503326335188,-7.443469451445445
